id,level,REGIOVIZ,DENS,POP,AREA,ZEMP,BV,EPCI,AU,TAU,UU,OLD_REG,REG,STOCK1,STOCK2,ratio1,STOCK3,STOCK4,ratio2,name
5201,ZEMP,1,86.62330773311191,37559,43359,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,1663,6781,4.077570655441972,158858,3312,47.964371980676326,Ancenis
5202,ZEMP,1,49.573397506016185,36256,73136,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,262,3204,12.229007633587786,173289,6629,26.141046915070145,Châteaubriant
5203,ZEMP,1,223.41746452385024,1045415,467920,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,1905,7317,3.840944881889764,172945,12015,14.394090719933416,Nantes
5204,ZEMP,1,184.5472022536784,290863,157609,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,5947,2360,0.39683874222296955,162982,2913,55.94987984895297,Saint-Nazaire
5205,ZEMP,1,177.0412664464262,463556,261835,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,553,6852,12.390596745027125,106550,12010,8.871773522064945,Angers
5206,ZEMP,1,221.39997651404352,207392,93673,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,343,2807,8.183673469387756,142992,9946,14.376834908505932,Cholet
5207,ZEMP,1,84.31473712700453,99687,118232,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,2360,6094,2.5822033898305086,148809,8859,16.79749407382323,Saumur
5208,ZEMP,1,49.61441537033177,52370,105554,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,563,10492,18.635879218472468,133628,10179,13.127812162294921,Segré
5209,ZEMP,1,70.41312061761863,223637,317607,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,7833,9154,1.168645474275501,94937,11477,8.271935174697221,Laval
5210,ZEMP,1,44.61875167067629,53414,119712,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,5256,8218,1.5635464231354643,167938,4407,38.10710233719083,La Mayenne
5211,ZEMP,1,54.08719134604938,34850,64433,1,0,0,0,0,0,Centre,Pays de la Loire,5335,9664,1.8114339268978443,121741,7204,16.899083842309828,La Ferté-Bernard
5212,ZEMP,1,56.75362440997978,53866,94912,1,0,0,0,0,0,Centre,Pays de la Loire,3144,1322,0.42048346055979646,100808,2367,42.58893113645966,La Flèche
5213,ZEMP,1,115.20962612525607,423491,367583,1,0,0,0,0,0,Centre,Pays de la Loire,7181,2809,0.39117114607993314,175312,9217,19.020505587501358,Le Mans
5214,ZEMP,1,59.311681265018215,38259,64505,1,0,0,0,0,0,Centre,Pays de la Loire,1046,1794,1.7151051625239007,187515,8636,21.713177396943028,Sablé-sur-Sarthe
5215,ZEMP,1,119.93156215156293,124772,104036,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,6726,11078,1.647041332143919,129572,2734,47.39283101682516,Challans
5216,ZEMP,1,64.17860558397787,69121,107701,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,4146,5178,1.2489146164978293,164912,10212,16.148844496670584,Fontenay-le-Comte
5217,ZEMP,1,98.86052644673335,59604,60291,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,3696,5036,1.3625541125541125,94630,11331,8.351425293442768,Les Herbiers
5218,ZEMP,1,91.45939334097214,248240,271421,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,2536,4722,1.86198738170347,151390,6175,24.5165991902834,La Roche-sur-Yon
5219,ZEMP,1,187.29054166898624,67286,35926,1,0,0,0,0,0,Pays de la Loire,Pays de la Loire,6003,6520,1.0861236048642346,149397,9755,15.314915427985648,Les Sables-d'Olonne
5301,ZEMP,1,148.7663732192331,90746,60999,1,0,0,0,0,0,Bretagne,Bretagne,6309,5229,0.8288159771754636,117362,2608,45.000766871165645,Dinan
5302,ZEMP,1,65.86759424366477,52453,79634,1,0,0,0,0,0,Bretagne,Bretagne,7548,8693,1.1516958134605193,167784,10870,15.435510579576817,Guingamp
5303,ZEMP,1,125.35715761775525,90993,72587,1,0,0,0,0,0,Bretagne,Bretagne,5315,5744,1.0807149576669803,178364,6142,29.040052100293064,Lannion
5304,ZEMP,1,50.94523538214418,37108,72839,1,0,0,0,0,0,Bretagne,Bretagne,7517,10540,1.4021551150725022,105169,6277,16.754659869364346,Loudéac
5305,ZEMP,1,117.89622403112054,307919,261178,1,0,0,0,0,0,Bretagne,Bretagne,181,7105,39.25414364640884,113150,10168,11.128048780487806,Saint-Brieuc
5306,ZEMP,1,194.8059583635529,453931,233017,1,0,0,0,0,0,Bretagne,Bretagne,2924,11165,3.8183994528043774,175757,4782,36.7538686741949,Brest
5307,ZEMP,1,32.53439218257943,45147,138767,1,0,0,0,0,0,Bretagne,Bretagne,2680,6317,2.357089552238806,167210,8423,19.851596818235784,Carhaix-Plouguer
5308,ZEMP,1,75.67779070605557,73496,97117,1,0,0,0,0,0,Bretagne,Bretagne,4915,11275,2.293997965412004,182552,6516,28.01596071209331,Morlaix
5309,ZEMP,1,114.7524730901643,315987,275364,1,0,0,0,0,0,Bretagne,Bretagne,3623,8695,2.3999447971294505,92530,12746,7.259532402322297,Quimper
5310,ZEMP,1,91.48306566594033,68014,74346,1,0,0,0,0,0,Pays de la Loire,Bretagne,7779,9867,1.2684149633629,140616,10305,13.645414847161572,Fougères
5311,ZEMP,1,83.45017156772313,45235,54206,1,0,0,0,0,0,Bretagne,Bretagne,6737,1719,0.2551580822324477,101055,8436,11.979018492176387,Redon
5312,ZEMP,1,144.7348116402039,791601,546932,1,0,0,0,0,0,Pays de la Loire,Bretagne,6065,1889,0.31145919208573786,176533,2612,67.58537519142419,Rennes
5313,ZEMP,1,196.46111988432045,103258,52559,1,0,0,0,0,0,Pays de la Loire,Bretagne,6006,5534,0.9214119214119214,131925,5692,23.17726633872101,Saint-Malo
5314,ZEMP,1,89.81920122070225,50623,56361,1,0,0,0,0,0,Pays de la Loire,Bretagne,2650,5487,2.070566037735849,92293,10846,8.509404388714733,Vitré
5315,ZEMP,1,161.14623532309713,294390,182685,1,0,0,0,0,0,Bretagne,Bretagne,6026,10408,1.7271822104215069,96771,10085,9.59553792761527,Lorient
5316,ZEMP,1,56.29926841717234,39709,70532,1,0,0,0,0,0,Bretagne,Bretagne,2270,2251,0.9916299559471365,184437,2298,80.2597911227154,Ploërmel
5317,ZEMP,1,56.19551442067667,58531,104156,1,0,0,0,0,0,Bretagne,Bretagne,6784,10003,1.474498820754717,157492,3777,41.69764363251257,Pontivy
5318,ZEMP,1,126.2374065950407,339566,268990,1,0,0,0,0,0,Bretagne,Bretagne,7699,5161,0.6703467982854916,162903,10622,15.336377330069666,Vannes
5401,ZEMP,1,42.038245570658006,64609,153691,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,5356,6588,1.2300224047796864,174441,10106,17.26113200079161,Thouars - Loudun
5402,ZEMP,1,75.93881043268959,80767,106358,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6070,5746,0.9466227347611202,146672,2673,54.87167976056865,Châtellerault
5403,ZEMP,1,57.32626712102164,277239,483616,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,1722,5585,3.243321718931475,102121,6304,16.199397208121827,Angoulême
5404,ZEMP,1,36.286935815564455,67051,184780,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,1150,7824,6.803478260869565,115474,10233,11.284471806899248,Jonzac - Barbezieux-Saint-Hilaire
5405,ZEMP,1,69.71028117254936,81568,117010,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,7519,1564,0.20800638382763664,97588,7468,13.067487948580611,Cognac
5406,ZEMP,1,65.15707720835236,121228,186055,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,1323,6374,4.817838246409675,94189,8501,11.079755322903187,Saintes - Saint-Jean-d'Angely
5407,ZEMP,1,100.68002823181456,89868,89261,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6810,8507,1.2491923641703377,95202,1239,76.83777239709443,Royan
5408,ZEMP,1,118.1105899886035,107783,91256,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,2928,1884,0.6434426229508197,170550,3184,53.56469849246231,Rochefort
5409,ZEMP,1,188.83767835054795,239686,126927,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,3634,10228,2.81452944413869,99902,3449,28.96549724557843,La Rochelle
5410,ZEMP,1,70.45696405597293,221795,314795,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6633,9936,1.497964721845319,127467,3651,34.91290057518488,Niort
5411,ZEMP,1,55.8437277726697,32190,57643,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6815,10413,1.5279530447542187,129649,8768,14.786610401459853,Parthenay
5412,ZEMP,1,58.84550629359416,73398,124730,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,701,4724,6.738944365192582,147436,10151,14.524283321840214,Bressuire
5413,ZEMP,1,60.85779896251704,332597,546515,1,0,0,0,0,0,Poitou-Charentes,Nouvelle-Aquitaine,1099,7193,6.545040946314832,96348,3327,28.959422903516682,Poitiers
7201,ZEMP,1,59.7225448514675,110553,185111,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,156,11255,72.1474358974359,127448,6366,20.0201068174678,Bergerac
7202,ZEMP,1,45.75225692326461,240020,524608,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,2342,11357,4.849274124679761,159926,7207,22.190370473151102,Périgueux
7203,ZEMP,1,36.961846871052614,52963,143291,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,2893,10788,3.729001036985828,144855,4944,29.299150485436893,Sarlat-la-Canéda
7204,ZEMP,1,185.675770909457,1254121,675436,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,609,4832,7.93431855500821,166594,9647,17.268995542655748,Bordeaux
7205,ZEMP,1,89.41139831828092,114840,128440,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,5319,8808,1.655950366610265,96309,8006,12.029602797901573,Libourne
7206,ZEMP,1,31.131987024432316,49809,159993,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,7535,8584,1.1392169873921698,102281,5618,18.205945176219295,Pauillac
7207,ZEMP,1,43.94047905633125,146023,332320,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,2503,8517,3.4027167399121057,129726,9398,13.803575228772079,La Teste-de-Buch
7208,ZEMP,1,59.43113823205356,175307,294975,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,2727,6503,2.3846718005133845,183840,11697,15.716850474480635,Dax
7209,ZEMP,1,76.69447683075168,151954,198129,1,0,0,0,0,0,Midi-Pyrénées,Nouvelle-Aquitaine,4423,9269,2.095636445851232,178946,3883,46.08447077002318,Agen
7210,ZEMP,1,49.19738673611423,87654,178168,1,0,0,0,0,0,Midi-Pyrénées,Nouvelle-Aquitaine,6789,8639,1.2724996317572543,137489,4012,34.26944167497508,Marmande
7211,ZEMP,1,53.9312100500844,97451,180695,1,0,0,0,0,0,Midi-Pyrénées,Nouvelle-Aquitaine,5431,8622,1.5875529368440435,152740,12130,12.591920857378401,Villeneuve-sur-Lot
7212,ZEMP,1,125.24121514657793,325155,259623,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,3203,11906,3.717140181080237,127668,5603,22.785650544351242,Bayonne
7213,ZEMP,1,24.96436885362725,42038,168392,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,7349,5755,0.7830997414614234,152995,6338,24.139318396970655,Oloron-Sainte-Marie
7214,ZEMP,1,88.46069914373598,340510,384928,1,0,0,0,0,0,Aquitaine,Nouvelle-Aquitaine,3584,8873,2.4757254464285716,96614,5503,17.556605487915682,Pau
7301,ZEMP,1,38.04186594118547,114382,300674,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,2172,1838,0.8462246777163904,129656,10696,12.12191473448018,Foix - Pamiers
7302,ZEMP,1,20.262922734195058,32199,158906,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,3234,8592,2.6567717996289426,159755,1879,85.0212879191059,Saint-Girons
7303,ZEMP,1,22.442177858709535,60266,268539,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,5976,4356,0.7289156626506024,120220,6415,18.74045206547155,Millau
7304,ZEMP,1,38.46420729029425,175166,455400,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,7563,6313,0.8347216712944598,93825,7280,12.88804945054945,Rodez
7305,ZEMP,1,33.73628297384206,36615,108533,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,3036,1320,0.43478260869565216,138894,11773,11.797672640788244,Villefranche-de-Rouergue
7306,ZEMP,1,37.219940607822075,58908,158270,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,6245,9333,1.4944755804643715,154443,10631,14.527607939046186,Saint-Gaudens
7307,ZEMP,1,29.747214197276108,115324,387680,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,6065,10974,1.8093981863149218,181243,4456,40.67392280071813,Auch
7308,ZEMP,1,34.95909233009783,91697,262298,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,6128,2157,0.35199086161879894,152173,5809,26.196075055947666,Cahors
7309,ZEMP,1,37.41203394679127,39234,104870,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,7244,6729,0.9289066813914965,181219,10977,16.508973307825453,Figeac
7310,ZEMP,1,52.08614524605611,228841,439351,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,2469,6432,2.6051032806804373,113435,10484,10.819820679130103,Tarbes - Lourdes
7311,ZEMP,1,71.91213159118779,170065,236490,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,2715,2254,0.8302025782688766,127605,6147,20.758906783796974,Albi
7312,ZEMP,1,63.31566301819153,132816,209768,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,1070,3740,3.4953271028037385,165610,3616,45.79922566371681,Castres - Mazamet
7313,ZEMP,1,67.05381878737415,221462,330275,1,0,0,0,0,0,Midi-Pyrénées,Occitanie,2110,10489,4.971090047393365,164473,7343,22.398610921966498,Montauban
7401,ZEMP,1,28.77881803179583,70454,244812,1,0,0,0,0,0,Limousin,Nouvelle-Aquitaine,6034,11875,1.9680145840238648,95411,7896,12.083459979736576,Tulle
7402,ZEMP,1,20.249748629626026,31216,154155,1,0,0,0,0,0,Limousin,Nouvelle-Aquitaine,4781,9934,2.0778079899602595,134197,11410,11.761349693251534,Ussel
7403,ZEMP,1,21.655400502722333,120872,558161,1,0,0,0,0,0,Limousin,Nouvelle-Aquitaine,3165,3499,1.1055292259083729,133621,4807,27.797170792594134,Guéret
7404,ZEMP,1,68.08245480563707,375856,552060,1,0,0,0,0,0,Limousin,Nouvelle-Aquitaine,1910,6191,3.2413612565445025,89044,12572,7.08272351256761,Limoges
8201,ZEMP,1,100.66854255668748,98027,97376,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7002,2513,0.35889745786918026,120570,11486,10.497126937140868,Ambérieu-en-Bugey
8202,ZEMP,1,107.76754751145852,133316,123707,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6378,11741,1.8408592035120728,96691,706,136.95609065155807,Bourg-en-Bresse
8203,ZEMP,1,89.48791501393102,65200,72859,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4854,4888,1.007004532344458,188722,4524,41.715738284703804,Oyonnax
8204,ZEMP,1,102.41797574070392,51506,50290,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6356,6030,0.9487098804279421,152218,6605,23.04587433762301,Annonay
8205,ZEMP,1,39.21133375959593,97508,248673,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,3590,5250,1.4623955431754874,115980,5772,20.093555093555093,Aubenas
8206,ZEMP,1,57.214378377016764,181706,317588,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,317,4841,15.271293375394322,99330,8585,11.570180547466512,Montélimar
8207,ZEMP,1,153.20438747755597,86179,56251,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7801,8262,1.0590949878220741,147628,6341,23.281501340482574,Romans-sur-Isère
8208,ZEMP,1,76.23373565694841,343218,450218,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2890,6032,2.08719723183391,188019,1302,144.4078341013825,Valence
8209,ZEMP,1,187.30083355239168,220882,117929,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,269,10758,39.99256505576208,182610,4294,42.526781555659056,Bourgoin-Jallieu
8210,ZEMP,1,135.1853365926099,810186,599315,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,5807,8595,1.4801102118133287,96143,11149,8.623463987801596,Grenoble
8211,ZEMP,1,142.00884558682137,221548,156010,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7476,1983,0.26524879614767255,137325,11558,11.881380861740785,Vienne - Roussillon
8212,ZEMP,1,97.65736917502318,139068,142404,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,1284,3239,2.5225856697819315,144241,2025,71.23012345679012,Roanne
8213,ZEMP,1,139.32511356262168,253346,181838,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,1379,1243,0.9013778100072516,154523,6796,22.737345497351384,Villefranche-sur-Saône
8214,ZEMP,1,567.0192304625327,1777679,313513,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2982,6272,2.103286384976526,117867,6535,18.036266258607498,Lyon
8215,ZEMP,1,47.27708400135192,109107,230782,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7513,3892,0.5180354052974844,90088,8029,11.220326317100511,La Tarentaise
8216,ZEMP,1,169.97748948522008,286939,168810,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2448,6966,2.8455882352941178,165122,6364,25.946260213702075,Chambéry
8217,ZEMP,1,19.410189505015445,39649,204269,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,400,9948,24.87,91366,8440,10.825355450236966,La Maurienne
8218,ZEMP,1,186.64236061109875,285141,152774,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,442,10189,23.052036199095024,138967,1157,120.10976663785652,Annecy
8219,ZEMP,1,191.621138996139,397039,207200,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6924,2679,0.3869150779896014,110810,3148,35.20012706480305,Le Genevois Français
8220,ZEMP,1,117.46754408636355,59085,50299,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,1809,9507,5.255389718076286,163588,8886,18.4096331307675,La Vallée de l'Arve
8221,ZEMP,1,66.14733220865998,59991,90693,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2317,1864,0.8044885627967199,146335,1724,84.88109048723898,Le Mont Blanc
8222,ZEMP,1,147.78433699656284,95881,64879,1,0,0,0,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7488,6271,0.8374732905982906,176350,8781,20.08313403940326,Le Chablais
8301,ZEMP,1,53.36279266789895,110858,207744,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,7532,7618,1.01141795007966,100665,2853,35.28391167192429,Montluçon
8302,ZEMP,1,31.391609298266143,99270,316231,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,4859,1554,0.31981889277629144,154426,618,249.88025889967636,Moulins
8303,ZEMP,1,64.02672443191369,133303,208199,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,6258,5218,0.83381271971876,141711,788,179.83629441624365,Vichy
8304,ZEMP,1,42.837273269844566,82541,192685,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,4460,10955,2.4562780269058297,120789,7897,15.295555274154742,Aurillac
8305,ZEMP,1,18.514535839890698,29270,158092,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,839,4291,5.114421930870083,179538,12089,14.851352469186864,Mauriac
8306,ZEMP,1,16.204180774326513,35224,217376,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,2613,6239,2.387676999617298,108435,9055,11.975151849806737,Saint-Flour
8307,ZEMP,1,25.978624507801168,43874,168885,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,2428,5345,2.2014003294892914,184085,4279,43.02056555269923,Brioude
8308,ZEMP,1,49.82492141821794,91779,184203,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,4790,8862,1.8501043841336118,144430,5470,26.404021937842778,Le Puy-en-Velay
8309,ZEMP,1,26.47505339268713,20578,77726,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,2851,7292,2.5576990529638723,180678,7247,24.93141989788878,Ambert
8310,ZEMP,1,100.3739966177697,524687,522732,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,3946,3142,0.7962493664470349,99842,11898,8.39149436880148,Clermont-Ferrand
8311,ZEMP,1,46.846855762950064,47335,101042,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,3856,2447,0.6345954356846473,151987,6926,21.944412359226103,Issoire
8312,ZEMP,1,59.220529852876304,45646,77078,1,0,0,0,0,0,Auvergne,Auvergne-Rhône-Alpes,6857,4347,0.6339507073064022,93129,11564,8.053355240401245,Thiers
9101,ZEMP,1,82.27353040439935,124326,151113,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,3182,5620,1.7661847894406033,109800,1580,69.49367088607595,Carcassonne
9102,ZEMP,1,24.59057167966483,44490,180923,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,7534,9347,1.240642421024688,105369,879,119.87372013651877,Limoux
9103,ZEMP,1,74.63321087775236,161510,216405,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,6955,5682,0.8169662113587347,156267,11557,13.521415592281734,Narbonne
9104,ZEMP,1,118.59171626460534,146054,123157,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,4393,9291,2.114955611199636,101769,10424,9.762950882578664,Alès
9105,ZEMP,1,92.05925273272942,66870,72638,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,5839,5663,0.9698578523719815,149541,5335,28.030178069353326,Bagnols-sur-Cèze
9106,ZEMP,1,208.77849939399482,365187,174916,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,6741,8058,1.1953716065865598,167955,5800,28.957758620689656,Nîmes
9107,ZEMP,1,166.33424118935963,81226,48833,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,5285,6613,1.2512771996215706,118675,6195,19.156577885391446,Agde - Pézenas
9108,ZEMP,1,90.83699983645334,227722,250693,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,2408,1263,0.5245016611295681,164791,1136,145.0625,Béziers
9109,ZEMP,1,52.02956203691485,55194,106082,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,4025,10356,2.5729192546583852,106125,513,206.87134502923976,Clermont-l'Hérault - Lodève
9110,ZEMP,1,30.199768735905348,47272,156531,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,4078,10458,2.5644923982344285,175347,3893,45.04161315181094,Ganges
9111,ZEMP,1,314.0619444364363,653632,208122,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,563,8213,14.587921847246891,89391,8202,10.898683247988295,Montpellier
9112,ZEMP,1,415.90974833670816,100646,24199,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,7864,6481,0.8241353001017294,126936,7769,16.338782340069507,Sète
9113,ZEMP,1,15.41258082817951,76607,497042,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,4878,8099,1.6603116031160312,154169,7950,19.39232704402516,La Lozère
9114,ZEMP,1,77.91459738922438,72639,93229,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,262,10591,40.4236641221374,166261,504,329.8829365079365,Céret
9115,ZEMP,1,254.3271661476461,347093,136475,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,968,10811,11.168388429752065,129513,7711,16.795876021268317,Perpignan
9116,ZEMP,1,23.19054094892717,42973,185304,1,0,0,0,0,0,Languedoc-Roussillon,Occitanie,1462,3616,2.473324213406293,182947,11287,16.208647116151326,Prades
9301,ZEMP,1,18.59968599555811,71436,384071,1,0,0,0,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,2328,8101,3.479810996563574,140416,3182,44.12822124450032,Digne-les-Bains
9302,ZEMP,1,46.83047989770631,82771,176746,1,0,0,0,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,301,5140,17.07641196013289,130650,12859,10.16019908235477,Manosque
9303,ZEMP,1,15.917305254860512,35540,223279,1,0,0,0,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,7086,9135,1.2891617273497036,90807,10946,8.29590718070528,Briançon
9304,ZEMP,1,25.370298667910816,105493,415813,1,0,0,0,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,5068,10651,2.1016179952644043,156880,10951,14.325632362341338,Gap
